Date,Open,High,Low,Close,Adj Close,Volume
1546439400,245.97999572753906,251.2100067138672,245.9499969482422,250.17999267578125,246.73780822753906,126925200
1546525800,248.22999572753906,248.57000732421875,243.6699981689453,244.2100067138672,240.8499755859375,144140700
1546612200,247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,248.9174346923828,142628800
1546871400,252.69000244140625,255.9499969482422,251.69000244140625,254.3800048828125,250.8800506591797,103139100
1546957800,256.82000732421875,257.30999755859375,254.0,256.7699890136719,253.23715209960938,102512600
1547044200,257.55999755859375,258.9100036621094,256.19000244140625,257.9700012207031,254.420654296875,95006600
1547130600,256.260009765625,259.1600036621094,255.5,258.8800048828125,255.31814575195312,96823900
1547217000,257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,255.41676330566406,73858100
1547476200,256.8599853515625,258.29998779296875,256.4100036621094,257.3999938964844,253.85850524902344,70908200
1547562600,257.82000732421875,260.70001220703125,257.80999755859375,260.3500061035156,256.76788330078125,85208300
1547649000,260.8299865722656,261.9700012207031,260.6000061035156,260.9800109863281,257.38922119140625,77636700
1547735400,260.010009765625,263.9200134277344,259.9599914550781,262.9599914550781,259.34197998046875,96118400
1547821800,264.9800109863281,266.9800109863281,263.0,266.4599914550781,262.7938232421875,127900300
1548167400,264.82000732421875,265.05999755859375,261.05999755859375,262.8599853515625,259.24334716796875,115531200
1548253800,264.010009765625,264.7900085449219,260.6600036621094,263.4100036621094,259.7857971191406,86030300
1548340200,263.2099914550781,264.20001220703125,262.0799865722656,263.54998779296875,259.9238586425781,59204100
1548426600,265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,262.1231994628906,96883400
1548685800,263.3900146484375,263.8299865722656,261.7900085449219,263.760009765625,260.1310119628906,85613700
1548772200,263.9200134277344,264.54998779296875,262.4800109863281,263.4100036621094,259.7857971191406,66136300
1548858600,265.1000061035156,268.5199890136719,264.25,267.5799865722656,263.8984069824219,92473700
1548945000,267.510009765625,270.4700012207031,267.2699890136719,269.92999267578125,266.216064453125,104012100
1549031400,270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,266.34429931640625,85782500
1549290600,270.1099853515625,272.0299987792969,269.3599853515625,271.9599914550781,268.2181396484375,60744800
1549377000,272.44000244140625,273.44000244140625,271.8800048828125,273.1000061035156,269.3424987792969,79552800
1549463400,272.7900085449219,273.3399963378906,271.9200134277344,272.739990234375,268.9874267578125,58347800
1549549800,270.94000244140625,271.54998779296875,268.2900085449219,270.1400146484375,266.4232177734375,95482000
1549636200,268.75,270.5799865722656,267.8299865722656,270.4700012207031,266.7486572265625,75788900
1549895400,271.20001220703125,271.489990234375,270.0299987792969,270.6199951171875,266.8965759277344,68021400
1549981800,272.4200134277344,274.5199890136719,272.3399963378906,274.1000061035156,270.3287353515625,72270200
1550068200,275.0299987792969,275.92999267578125,274.55999755859375,274.989990234375,271.2064514160156,65277200
1550154600,273.7799987792969,275.6400146484375,272.8699951171875,274.3800048828125,270.6048889160156,83234400
1550241000,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,273.5537414550781,97088700
1550586600,276.4800109863281,278.5799865722656,276.4700012207031,277.8500061035156,274.027099609375,59120800
1550673000,277.80999755859375,278.9200134277344,277.25,278.4100036621094,274.57940673828125,76610800
1550759400,277.70001220703125,278.1000061035156,276.3500061035156,277.4200134277344,273.6030578613281,64214700
1550845800,278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,275.2994079589844,78114600
1551105000,280.7300109863281,281.30999755859375,279.42999267578125,279.5199890136719,275.67413330078125,69030700
1551191400,279.1300048828125,280.29998779296875,278.8999938964844,279.32000732421875,275.4768981933594,56844100
1551277800,278.5199890136719,279.5899963378906,277.4800109863281,279.20001220703125,275.3585510253906,56921600
1551364200,278.9599914550781,279.45001220703125,278.32000732421875,278.67999267578125,274.8456726074219,69268300
1551450600,280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,276.5617980957031,78880500
1551709800,281.6000061035156,281.8699951171875,276.8399963378906,279.3999938964844,275.5557861328125,106494600
1551796200,279.5400085449219,279.760009765625,278.4100036621094,279.0199890136719,275.1810302734375,59114600
1551882600,279.1499938964844,279.1600036621094,276.9700012207031,277.3299865722656,273.5142822265625,75039800
1551969000,276.8299865722656,276.989990234375,274.07000732421875,275.010009765625,271.2261962890625,94885100
1552055400,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,270.6837463378906,85795800
1552311000,275.260009765625,278.6199951171875,275.2300109863281,278.44000244140625,274.6090087890625,65098900
1552397400,279.05999755859375,280.07000732421875,278.8500061035156,279.489990234375,275.6445617675781,79667500
1552483800,280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,277.4691162109375,80639200
1552570200,281.3699951171875,281.8399963378906,280.6700134277344,281.1600036621094,277.2915954589844,67518400
1552656600,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,278.66156005859375,81309000
1552915800,281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,279.67193603515625,62199800
1553002200,283.510009765625,284.3599853515625,281.4100036621094,282.3999938964844,279.7413024902344,90268100
1553088600,282.1600036621094,283.5,280.32000732421875,281.54998779296875,278.8992919921875,84609200
1553175000,280.6400146484375,285.17999267578125,280.5899963378906,284.7300109863281,282.04937744140625,79550400
1553261400,283.2200012207031,283.79998779296875,279.17999267578125,279.25,276.6209411621094,122659300
1553520600,278.8699951171875,280.19000244140625,277.6400146484375,279.0400085449219,276.4129333496094,85575200
1553607000,280.989990234375,282.17999267578125,279.55999755859375,281.1199951171875,278.4733581542969,68125900
1553693400,281.1099853515625,281.760009765625,277.92999267578125,279.6499938964844,277.0171813964844,72224700
1553779800,280.3500061035156,281.2099914550781,279.07000732421875,280.7099914550781,278.0672302246094,56238500
1553866200,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,279.820556640625,82186800
1554125400,284.70001220703125,286.1600036621094,284.3999938964844,285.8299865722656,283.13897705078125,77617900
1554211800,286.0400085449219,286.2300109863281,285.0899963378906,285.9700012207031,283.2776794433594,40070400
1554298200,287.32000732421875,287.760009765625,285.75,286.4200134277344,283.72344970703125,68243200
1554384600,286.7799987792969,287.4599914550781,286.010009765625,287.17999267578125,284.4762878417969,48997500
1554471000,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,285.8532409667969,58621700
1554730200,288.1000061035156,288.9100036621094,287.3699951171875,288.7900085449219,286.0711364746094,53566300
1554816600,287.7200012207031,288.0799865722656,286.70001220703125,287.30999755859375,284.6050720214844,66142300
1554903000,287.7699890136719,288.3900146484375,287.30999755859375,288.2900085449219,285.57586669921875,52601500
1554989400,288.8299865722656,288.8399963378906,287.5799865722656,288.2099914550781,285.4966125488281,55093100
1555075800,290.0,290.4700012207031,288.260009765625,290.1600036621094,287.4282531738281,69727800
1555335000,290.239990234375,290.3500061035156,289.0799865722656,289.9700012207031,287.24005126953125,49596700
1555421400,290.95001220703125,291.010009765625,289.5,290.1600036621094,287.4282531738281,52153200
1555507800,291.3999938964844,291.42999267578125,288.989990234375,289.45001220703125,286.7249450683594,58268300
1555594200,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,287.28955078125,68708500
1555939800,289.1700134277344,290.44000244140625,289.07000732421875,290.2699890136719,287.5372009277344,40160100
1556026200,290.67999267578125,293.1400146484375,290.4200134277344,292.8800048828125,290.12261962890625,52246600
1556112600,292.7900085449219,293.1600036621094,292.07000732421875,292.2300109863281,289.478759765625,50392900
1556199000,292.1199951171875,292.7799987792969,290.7300109863281,292.04998779296875,289.3004150390625,57770900
1556285400,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,290.6476745605469,50916400
1556544600,293.510009765625,294.45001220703125,293.4100036621094,293.8699951171875,291.1033020019531,57197700
1556631000,293.489990234375,294.3399963378906,291.9200134277344,294.0199890136719,291.25189208984375,81111700
1556717400,294.7200012207031,294.95001220703125,291.79998779296875,291.80999755859375,289.0627136230469,71671900
1556803800,291.67999267578125,292.70001220703125,289.5199890136719,291.17999267578125,288.4386291503906,65030200
1556890200,292.82000732421875,294.3399963378906,291.29998779296875,294.0299987792969,291.2618103027344,56543700
1557149400,289.25,293.30999755859375,288.8999938964844,292.82000732421875,290.0632019042969,107198100
1557235800,290.1499938964844,290.80999755859375,285.80999755859375,287.92999267578125,285.21923828125,144729900
1557322200,287.5299987792969,289.42999267578125,286.8699951171875,287.5299987792969,284.822998046875,91568300
1557408600,285.2300109863281,287.3299865722656,283.29998779296875,286.6600036621094,283.961181640625,103471100
1557495000,285.6199951171875,288.94000244140625,282.29998779296875,288.1000061035156,285.38763427734375,112429300
1557754200,282.4200134277344,283.489990234375,279.92999267578125,280.8599853515625,278.2157897949219,127290500
1557840600,281.989990234375,285.1000061035156,281.8500061035156,283.3999938964844,280.73187255859375,77003200
1557927000,281.5899963378906,285.7699890136719,281.3599853515625,285.05999755859375,282.3762512207031,73956400
1558013400,285.8399963378906,289.2099914550781,285.760009765625,287.70001220703125,284.9914245605469,76749600
1558099800,285.1400146484375,288.6000061035156,285.1199951171875,285.8399963378906,283.14892578125,100353000
1558359000,284.05999755859375,285.9599914550781,283.1199951171875,283.95001220703125,281.2767028808594,62877600
1558445400,285.8299865722656,286.92999267578125,285.54998779296875,286.510009765625,283.8126220703125,46847100
1558531800,285.45001220703125,286.69000244140625,285.1000061035156,285.6300048828125,282.9408874511719,49482500
1558618200,283.1600036621094,283.2099914550781,280.57000732421875,282.1400146484375,279.4837646484375,98733800
1558704600,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,280.11773681640625,55268100
1559050200,283.0899963378906,284.1499938964844,280.1300048828125,280.1499938964844,277.5124816894531,70029400
1559136600,278.9100036621094,279.3599853515625,276.7099914550781,278.2699890136719,275.6501770019531,104972900
1559223000,279.1099853515625,280.0400085449219,277.80999755859375,279.0299987792969,276.4030456542969,62523800
1559309400,276.20001220703125,277.1199951171875,275.239990234375,275.2699890136719,272.67840576171875,86862800
1559568600,275.30999755859375,276.54998779296875,273.0899963378906,274.57000732421875,271.9850158691406,96428000
1559655000,277.1199951171875,280.67999267578125,276.6199951171875,280.5299987792969,277.888916015625,77231900
1559741400,282.3299865722656,282.989990234375,280.32000732421875,282.9599914550781,280.2960205078125,71169700
1559827800,283.2900085449219,285.54998779296875,282.57000732421875,284.79998779296875,282.1186828613281,69430400
1559914200,285.92999267578125,288.8500061035156,285.739990234375,287.6499938964844,284.9418640136719,74272200
1560173400,289.3699951171875,290.82000732421875,288.8699951171875,288.9700012207031,286.24945068359375,60799100
1560259800,290.989990234375,291.3999938964844,288.17999267578125,288.8999938964844,286.18011474609375,58641300
1560346200,288.6400146484375,289.260009765625,287.82000732421875,288.3900146484375,285.6749267578125,47096300
1560432600,289.3999938964844,289.9800109863281,288.6199951171875,289.5799865722656,286.8536682128906,48945200
1560519000,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,286.5367431640625,52324700
1560778200,289.5199890136719,290.2200012207031,289.17999267578125,289.3699951171875,286.6456604003906,39205700
1560864600,291.3900146484375,293.57000732421875,290.989990234375,292.3999938964844,289.64715576171875,85434800
1560951000,292.54998779296875,293.6499938964844,291.4700012207031,293.05999755859375,290.3009338378906,78674400
1561037400,296.0400085449219,296.30999755859375,293.1300048828125,295.8599853515625,293.0745849609375,116570000
1561123800,294.1300048828125,295.5199890136719,293.760009765625,294.0,292.6485595703125,83309500
1561383000,294.2300109863281,294.5799865722656,293.4700012207031,293.6400146484375,292.29022216796875,47582700
1561469400,293.70001220703125,293.7300109863281,290.6400146484375,290.760009765625,289.4234619140625,82028700
1561555800,291.75,292.30999755859375,290.3500061035156,290.4700012207031,289.134765625,51584900
1561642200,291.30999755859375,292.05999755859375,290.8900146484375,291.5,290.1600341796875,40355200
1561728600,292.5799865722656,293.54998779296875,292.010009765625,293.0,291.65313720703125,59350900
1561987800,296.67999267578125,296.9200134277344,294.3299865722656,295.6600036621094,294.3009338378906,78705600
1562074200,295.6099853515625,296.489990234375,294.67999267578125,296.42999267578125,295.0673828125,61504500
